rownames.markers.,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,fold,,up,down
Nectin3,0.005097572,-0.345528747,0.269,0.438,1,-1.270616578,,,
Macrod1,0.04417535,-0.345753103,0.197,0.292,1,-1.270814188,,,
Fam118b,0.063170424,-0.345790955,0.207,0.292,1,-1.270847532,,,
Nfia,0.185718263,-0.346483319,0.668,0.697,1,-1.27145757,,,
Ext1,0.036090882,-0.346520086,0.72,0.854,1,-1.271489974,,,
Bcl6,0.000720177,-0.3469596,0.181,0.371,1,-1.271877389,,,
Tpm1,0.026274161,-0.347365888,0.725,0.787,1,-1.272235623,,,
Tcaf1,0.040742811,-0.348491019,0.259,0.36,1,-1.273228203,,,
Arid4a,0.038500369,-0.34851598,0.497,0.584,1,-1.273250232,,,
Gstcd,0.02625802,-0.34852831,0.171,0.281,1,-1.273261113,,,
Ahnak,0.122624834,-0.349051438,0.756,0.775,1,-1.273722888,,,
Anxa3,0.191578233,-0.350137081,0.637,0.674,1,-1.274681738,,,
Sorbs1,0.012524269,-0.350954306,0.269,0.416,1,-1.275403995,,,
Tmtc2,0.325270428,-0.351532415,0.648,0.697,1,-1.275915171,,,
Nudt4,0.018014717,-0.352175894,0.181,0.303,1,-1.276484389,,,
Zswim5,0.320462841,-0.352583555,0.119,0.157,1,-1.276845135,,,
Atp6v1h,0.058304123,-0.353421083,0.461,0.551,1,-1.277586597,,,
Cdh6,0.042984001,-0.354488269,0.093,0.18,1,-1.278531999,,,
Plekha1,0.27866319,-0.355037384,0.565,0.573,1,-1.279018723,,,
Tnrc18,0.009090377,-0.355050543,0.617,0.719,1,-1.27903039,,,
Lrba,0.016997635,-0.355110254,0.902,0.921,1,-1.279083328,,,
Klhl3,0.004310119,-0.355249834,0.083,0.202,1,-1.279207084,,,
Tfdp2,0.011176559,-0.355496655,0.347,0.506,1,-1.279425955,,,
Zfp951,0.007332446,-0.356288379,0.062,0.157,1,-1.280128272,,,
Arhgap44,0.079103924,-0.357322015,0.171,0.247,1,-1.281045763,,,
Gm12940,0.162064901,-0.357849403,0.187,0.247,1,-1.281514145,,,
Sned1,0.054822577,-0.35853926,0.212,0.315,1,-1.282127077,,,
Arl15,0.000732946,-0.358625032,0.705,0.899,1,-1.282203304,,,
Lifr,0.262049379,-0.359500388,0.249,0.303,1,-1.282981518,,,
Myo1d,0.010875239,-0.35961398,0.902,0.888,1,-1.283082539,,,
P3h2,0.117875522,-0.359654652,0.472,0.562,1,-1.283118711,,,
Kif26b,0.003535079,-0.359711981,0.124,0.27,1,-1.2831697,,,
Sorbs2,0.014493506,-0.360722999,0.611,0.775,1,-1.28406924,,,
Srsf2,0.000290482,-0.361334647,0.016,0.112,1,-1.284613753,,,
Klf13,0.120351126,-0.361881992,0.389,0.449,1,-1.285101216,,,
Mxd4,0.059463033,-0.361983019,0.254,0.348,1,-1.285191211,,,
Rtn1,2.36E-05,-0.362505165,0.062,0.236,0.761728996,-1.285656436,,,
AW549877,0.008441324,-0.362655613,0.14,0.258,1,-1.285790514,,,
Banp,0.224658397,-0.362725353,0.466,0.506,1,-1.285852671,,,
Manba,0.049655118,-0.36273737,0.228,0.326,1,-1.285863382,,,
Osbp,0.010283714,-0.362938947,0.28,0.416,1,-1.286043059,,,
Wdfy3,0.076530189,-0.364525189,0.762,0.809,1,-1.28745784,,,
Hdac5,0.008338934,-0.364534596,0.093,0.202,1,-1.287466234,,,
Kiz,0.032483326,-0.365094739,0.306,0.427,1,-1.287966205,,,
AU022754,0.008300925,-0.365236623,0.15,0.27,1,-1.288092878,,,
Slc4a4,0.000962363,-0.365383239,0.15,0.326,1,-1.288223789,,,
Plxnb2,0.001123219,-0.365453175,0.218,0.404,1,-1.288286239,,,
Tshz1,0.009611737,-0.365663048,0.301,0.461,1,-1.288473663,,,
Rras2,0.003482718,-0.365780554,0.565,0.719,1,-1.288578612,,,
Slc45a4,0.24554058,-0.365839182,0.161,0.202,1,-1.288630978,,,
Cd164,2.17E-05,-0.366049616,0.01,0.124,0.701123335,-1.288818953,,,
Macf1,0.00227893,-0.366286683,0.845,0.933,1,-1.289030752,,,
Fem1b,0.089965889,-0.366307627,0.244,0.326,1,-1.289049466,,,
Pdcd11,0.002187678,-0.366644677,0.192,0.348,1,-1.289350656,,,
Fermt1,0.341628192,-0.366860445,0.373,0.393,1,-1.289543504,,,
Psap,1.55E-06,-0.367012531,0.005,0.135,0.05014452,-1.289679453,,,
Map3k20,0.014472642,-0.367516125,0.394,0.528,1,-1.290129713,,,
Gulp1,0.000916807,-0.367565531,0.145,0.326,1,-1.290173895,,,
Tbc1d14,0.000960141,-0.367820815,0.269,0.461,1,-1.290402211,,,
Ggnbp2,0.194580829,-0.368023432,0.699,0.719,1,-1.290583451,,,
Hnrnph1,0.52580156,-0.368061154,0.528,0.506,1,-1.290617197,,,
Mylk,0.003162982,-0.368421273,0.451,0.64,1,-1.290939395,,,
Arfgef3,0.127640155,-0.369505783,0.202,0.27,1,-1.291910192,,,
Mthfs,0.012771082,-0.37013837,0.285,0.427,1,-1.292476787,,,
Taf1,0.021994859,-0.370423316,0.435,0.551,1,-1.292732089,,,
Xdh,0.38139227,-0.37102892,0.28,0.337,1,-1.293274856,,,
Ifnar1,0.035415595,-0.37150367,0.145,0.236,1,-1.293700506,,,
Mfhas1,0.020562489,-0.372462917,0.223,0.337,1,-1.294560973,,,
Ubr4,0.01586327,-0.373118809,0.497,0.584,1,-1.295149653,,,
Serinc3,0.06727983,-0.373174093,0.56,0.618,1,-1.295199284,,,
Slc9a4,0.09074206,-0.373417885,0.124,0.191,1,-1.29541817,,,
Slc17a5,0.004222874,-0.373517204,0.155,0.292,1,-1.295507353,,,
Ncbp1,0.011316206,-0.373814118,0.155,0.281,1,-1.295774002,,,
Tcf4,0.060876002,-0.374056995,0.772,0.775,1,-1.295992164,,,
Galnt14,0.010817319,-0.374267195,0.057,0.146,1,-1.296181003,,,
Mgat4a,0.041493731,-0.375335368,0.637,0.742,1,-1.297141052,,,
Slc44a4,0.002635601,-0.376968385,0.083,0.202,1,-1.298610145,,,
Ppp2r3a,0.008135604,-0.37697537,0.762,0.865,1,-1.298616433,,,
Abcc8,0.003200278,-0.377036252,0.093,0.225,1,-1.298671235,,,
Gm19951,0.047903674,-0.377851047,0.518,0.64,1,-1.299404896,,,
Cdh13,0.001818294,-0.377956776,0.332,0.562,1,-1.299500128,,,
Adgrg1,0.097462173,-0.378618689,0.264,0.348,1,-1.300096479,,,
Zfp592,0.026185505,-0.378700538,0.306,0.416,1,-1.30017024,,,
Frmd4a,0.220869969,-0.379443256,0.171,0.213,1,-1.300839757,,,
Agbl3,0.014906658,-0.379618874,0.176,0.303,1,-1.300998117,,,
Hist1h2be,0.000120379,-0.379837232,0.026,0.146,1,-1.301195044,,,
Mpc1,0.183517515,-0.380556682,0.28,0.337,1,-1.301844092,,,
Mpped2,0.140188361,-0.382118148,0.399,0.494,1,-1.303253873,,,
Xkr6,0.956952795,-0.382862251,0.316,0.281,1,-1.30392623,,,
Tinag,0.004539174,-0.38325511,0.135,0.27,1,-1.30428135,,,
Etfa,0.225461985,-0.383546221,0.415,0.438,1,-1.304544558,,,
Atp6v1a,0.035871466,-0.383868081,0.316,0.416,1,-1.304835629,,,
Zfp618,0.010344186,-0.383967238,0.477,0.64,1,-1.304925314,,,
Mir100hg,0.00671083,-0.384228298,0.223,0.382,1,-1.305161466,,,
Nsd2,0.004343076,-0.384504755,0.311,0.472,1,-1.305411592,,,
Dab1,0.015094471,-0.384672221,0.124,0.236,1,-1.305563131,,,
Lamc1,0.236268717,-0.385353505,0.44,0.494,1,-1.306179803,,,
Dlgap4,0.035635989,-0.385791953,0.373,0.472,1,-1.306576822,,,
Pah,0.000278232,-0.38590709,0.01,0.101,1,-1.3066811,,,
Tsc22d1,0.000229598,-0.386550676,0.052,0.191,1,-1.307264141,,,
Armc9,0.02468015,-0.386645658,0.238,0.348,1,-1.307350209,,,
Atp5f1,1.96E-06,-0.387151098,0.031,0.202,0.063137133,-1.307808312,,,
Boc,0.021827528,-0.387251457,0.119,0.225,1,-1.307899291,,,
Ankrd46,0.68154157,-0.387714185,0.181,0.146,1,-1.308318852,,,
Mpzl1,0.003841325,-0.388928077,0.28,0.449,1,-1.309420142,,,
Dleu2,0.002501511,-0.389314324,0.705,0.865,1,-1.309770755,,,
Zfhx3,0.014457109,-0.390183179,0.819,0.82,1,-1.310559795,,,
Lmo7,0.06270977,-0.390675932,0.746,0.843,1,-1.311007494,,,
Kcnj1,0.206257843,-0.391070691,0.098,0.146,1,-1.311366269,,,
Pde7a,0.047920614,-0.391461057,0.606,0.685,1,-1.311721148,,,
Ltbp1,0.148524469,-0.391470567,0.394,0.483,1,-1.311729794,,,
Vsnl1,5.79E-05,-0.39147782,0.005,0.101,1,-1.311736389,,,
Ninl,0.009925976,-0.391895966,0.254,0.393,1,-1.312116633,,,
Eif3i,0.000312295,-0.391953451,0.052,0.18,1,-1.312168917,,,
Kif21a,0.141469405,-0.392165677,0.389,0.449,1,-1.312361956,,,
Chd4,0.074572638,-0.392341125,0.668,0.685,1,-1.312521564,,,
Fam20c,0.064055656,-0.393387459,0.088,0.157,1,-1.313473833,,,
Trp53bp2,0.005006065,-0.393643246,0.264,0.416,1,-1.31370673,,,
Golm1,0.093746163,-0.393787587,0.166,0.236,1,-1.313838172,,,
Slc25a21,0.001107866,-0.39468792,0.114,0.27,1,-1.314658346,,,
Ar,0.348932571,-0.394763757,0.145,0.18,1,-1.314727454,,,
Dop1b,0.016210604,-0.395214781,0.383,0.517,1,-1.315138536,,,
Spns2,0.019173442,-0.395266489,0.228,0.348,1,-1.315185674,,,
Rab25,9.36E-05,-0.396787694,0.031,0.157,1,-1.316573162,,,
Wnt7b,0.016003798,-0.396882361,0.228,0.348,1,-1.316659556,,,
Pde4dip,0.001847305,-0.397177838,0.207,0.371,1,-1.316929247,,,
C430014B12Rik,0.001104272,-0.399034039,0.073,0.202,1,-1.318624726,,,
Lcorl,0.009803557,-0.399040503,0.617,0.742,1,-1.318630634,,,
Fam149a,0.000351025,-0.399050703,0.062,0.202,1,-1.318639957,,,
Cpt1a,0.020229988,-0.40052145,0.321,0.461,1,-1.319984922,,,
Fam49b,0.006945602,-0.400846787,0.762,0.876,1,-1.320282621,,,
Pde8a,0.035245215,-0.401373091,0.394,0.506,1,-1.320764355,,,
Cltc,0.042453372,-0.401444111,0.611,0.697,1,-1.320829375,,,
Mettl15,0.111021807,-0.402095081,0.269,0.337,1,-1.321425492,,,
Sult1d1,0.015510009,-0.402899597,0.124,0.236,1,-1.322162587,,,
Fam214a,0.000106839,-0.403675614,0.228,0.461,1,-1.322873962,,,
Pink1,2.25E-06,-0.404065548,0,0.112,0.072545108,-1.323231559,,,
Trerf1,0.142414806,-0.404475132,0.352,0.416,1,-1.32360728,,,
Baz2b,0.008559091,-0.405078564,0.834,0.91,1,-1.324161017,,,
Wsb1,0.057187006,-0.405465234,0.378,0.483,1,-1.324515965,,,
Cspp1,0.004881799,-0.405866068,0.617,0.775,1,-1.324884016,,,
Hsp90aa1,0.005057864,-0.406006367,0.171,0.315,1,-1.325012865,,,
Aoah,0.042302579,-0.40625625,0.057,0.124,1,-1.325242385,,,
Msln,0.003051705,-0.407948713,0.052,0.157,1,-1.326797973,,,
Map3k2,0.001130031,-0.409973944,0.58,0.798,1,-1.328661818,,,
Ezr,0.001398926,-0.410893246,0.56,0.742,1,-1.329508726,,,
Syn3,0.000114626,-0.411681713,0.43,0.64,1,-1.330235533,,,
Gmpr,0.078656041,-0.413458746,0.083,0.146,1,-1.331875053,,,
Hdac7,0.017057082,-0.413663996,0.363,0.483,1,-1.33206455,,,
Ankrd50,0.069295696,-0.414343269,0.202,0.292,1,-1.332691882,,,
Fggy,0.001247137,-0.415372791,0.145,0.303,1,-1.333643244,,,
Heg1,0.056659418,-0.415828271,0.301,0.416,1,-1.334064362,,,
Tmem178,0.038620005,-0.415871181,0.073,0.146,1,-1.334104042,,,
Actn1,0.038036921,-0.41603167,0.378,0.483,1,-1.334252458,,,
Ppp1cc,0.010088543,-0.416854474,0.29,0.416,1,-1.335013632,,,
Tnik,0.04553328,-0.417626359,0.192,0.292,1,-1.335728095,,,
Kmt2d,0.020553425,-0.419125446,0.264,0.371,1,-1.337116756,,,
Mib1,0.004157838,-0.421357034,0.44,0.607,1,-1.339186634,,,
Uso1,0.015454798,-0.421950062,0.43,0.539,1,-1.339737228,,,
Myo1e,0.003773168,-0.423344339,0.819,0.921,1,-1.341032628,,,
Cpm,0.039095052,-0.423519982,0.093,0.169,1,-1.341195903,,,
Ntf3,0.059619656,-0.427513433,0.052,0.112,1,-1.344913543,,,
Slco3a1,0.000768609,-0.427572521,0.575,0.742,1,-1.344968627,,,
Hipk3,0.009915226,-0.427838059,0.332,0.461,1,-1.345216201,,,
Lats2,0.017194081,-0.428527642,0.212,0.326,1,-1.345859344,,,
Foxo1,0.006286586,-0.428532799,0.238,0.393,1,-1.345864155,,,
Sdc4,0.240896218,-0.428789827,0.238,0.281,1,-1.346103953,,,
Por,0.133102511,-0.429573144,0.497,0.573,1,-1.346835025,,,
A830008E24Rik,0.043166395,-0.429642393,0.228,0.326,1,-1.346899674,,,
Slc41a2,0.00149316,-0.431032359,0.088,0.225,1,-1.348197971,,,
Clasp2,0.128363758,-0.431089983,0.585,0.64,1,-1.348251821,,,
Dennd4a,0.12056042,-0.431170171,0.212,0.27,1,-1.348326763,,,
Usp54,0.027640772,-0.431306933,0.342,0.449,1,-1.348454585,,,
Slc49a4,0.035434463,-0.431316342,0.176,0.27,1,-1.348463379,,,
Cobll1,0.162767203,-0.431439345,0.705,0.708,1,-1.348578352,,,
Lrrfip1,0.00164885,-0.432017072,0.772,0.888,1,-1.349118499,,,
Met,0.007165847,-0.432807497,0.497,0.652,1,-1.349857857,,,
Pik3r3,0.095660608,-0.433594898,0.477,0.573,1,-1.350594791,,,
Me3,0.000613459,-0.43360356,0.197,0.382,1,-1.3506029,,,
Rcan2,0.00333809,-0.433753171,0.088,0.213,1,-1.350742968,,,
Cfh,0.057407671,-0.434658632,0.14,0.225,1,-1.351590984,,,
Trpv6,0.106821778,-0.436672243,0.052,0.101,1,-1.353478755,,,
Bend7,0.071358394,-0.437678063,0.29,0.371,1,-1.354422705,,,
Lrrc8d,0.00151407,-0.438074295,0.472,0.674,1,-1.354794744,,,
Ror1,0.181252706,-0.438465195,0.119,0.169,1,-1.355161877,,,
Cpne8,0.001695962,-0.440341717,0.435,0.618,1,-1.356925691,,,
Kifc3,0.062384488,-0.441009011,0.202,0.281,1,-1.357553459,,,
Itga1,0.017165261,-0.441131544,0.316,0.438,1,-1.357668766,,,
Srgap3,0.000802372,-0.442134513,0.238,0.438,1,-1.358612952,,,
Agfg2,0.523918861,-0.443488872,0.238,0.258,1,-1.359888976,,,
Efhd1,0.001734811,-0.444656282,0.062,0.18,1,-1.360989826,,,
Sptbn1,0.014529418,-0.445170896,0.731,0.831,1,-1.361475382,,,
Atp2a2,0.014004023,-0.445658965,0.549,0.64,1,-1.361936052,,,
Atp6v0a4,0.007153605,-0.445711666,0.104,0.225,1,-1.361985804,,,
Stk39,0.002453787,-0.445962386,0.497,0.652,1,-1.362222518,,,
Epb41,0.009692302,-0.445976746,0.622,0.742,1,-1.362236077,,,
Usp2,1.34E-05,-0.446498878,0.026,0.169,0.432714982,-1.362729179,,,
Slc25a36,0.00376997,-0.447410623,0.518,0.674,1,-1.36359066,,,
Med13l,0.018552522,-0.447577869,0.611,0.64,1,-1.363748745,,,
Nbea,0.000292315,-0.448357057,0.503,0.708,1,-1.364485494,,,
Usp43,0.041566719,-0.448691836,0.249,0.348,1,-1.364802161,,,
Slc25a4,0.002080019,-0.451387369,0.026,0.112,1,-1.367354542,,,
Dennd1a,0.003872651,-0.45219744,0.653,0.798,1,-1.368122525,,,
Tanc2,0.0025311,-0.454279212,0.746,0.899,1,-1.370098116,,,
Tmc4,0.020070858,-0.455324394,0.44,0.562,1,-1.371091064,,,
Gm20045,0.000306124,-0.455421224,0.078,0.225,1,-1.371183092,,,
Cacna1d,0.037614288,-0.455807028,0.15,0.247,1,-1.37154982,,,
Vps13c,0.001538479,-0.457169124,0.316,0.494,1,-1.372845358,,,
Ttc7b,0.001266453,-0.460596666,0.238,0.404,1,-1.376110829,,,
Txnip,0.570082186,-0.460817725,0.223,0.18,1,-1.376321701,,,
Gm20732,0.020639425,-0.461438625,0.409,0.517,1,-1.376914164,,,
Il18rap,0.002081304,-0.463088724,0.088,0.213,1,-1.378489926,,,
Sgms2,0.060637577,-0.46453319,0.337,0.449,1,-1.379870799,,,
Gls,0.001043008,-0.465892551,0.622,0.775,1,-1.381171578,,,
Skil,0.056487076,-0.467661682,0.42,0.483,1,-1.382866303,,,
Zmynd8,0.001281616,-0.468109495,0.637,0.787,1,-1.383295612,,,
Myh9,0.005187902,-0.469124561,0.855,0.899,1,-1.384269228,,,
Tcp11l1,0.041127887,-0.469246357,0.389,0.449,1,-1.384386096,,,
Gm32856,0.007161774,-0.472754255,0.088,0.191,1,-1.387756312,,,
Slit3,0.817730654,-0.473917646,0.104,0.112,1,-1.388875852,,,
Hspg2,0.007106454,-0.478421694,0.119,0.236,1,-1.393218653,,,
Lurap1l,0.037183531,-0.479983254,0.218,0.326,1,-1.394727477,,,
Znrf1,0.085346738,-0.480260907,0.782,0.809,1,-1.394995924,,,
Ablim1,0.000403865,-0.4807158,0.446,0.652,1,-1.395435847,,,
Trip10,0.000940137,-0.482393836,0.093,0.225,1,-1.397059858,,,
Kdm2a,0.006401692,-0.482556779,0.767,0.876,1,-1.397217657,,,
Cdc42bpb,0.004889222,-0.483224363,0.622,0.708,1,-1.397864346,,,
Camkk2,0.01522879,-0.484137552,0.264,0.382,1,-1.398749439,,,
Stat3,0.00680573,-0.484341801,0.674,0.764,1,-1.39894748,,,
Epb41l1,0.000976353,-0.484855555,0.435,0.618,1,-1.399445744,,,
Tbl1xr1,0.026099373,-0.484879793,0.627,0.697,1,-1.399469255,,,
Gphn,0.000804599,-0.486159735,0.907,0.899,1,-1.400711399,,,
Mrtfa,0.006465301,-0.486243538,0.705,0.809,1,-1.400792765,,,
Sptan1,0.000877062,-0.489696838,0.622,0.742,1,-1.404149782,,,
Bbx,8.78E-05,-0.490557276,0.57,0.787,1,-1.404987481,,,
Mon2,0.017587431,-0.490995478,0.565,0.685,1,-1.405414295,,,
Epha7,0.000229231,-0.491454396,0.041,0.169,1,-1.405861426,,,
Muc4,0.570547793,-0.491946821,0.083,0.101,1,-1.40634136,,,
Rev1,0.00103485,-0.495438826,0.285,0.472,1,-1.409749495,,,
Shb,0.00085489,-0.496034718,0.684,0.753,1,-1.410331899,,,
Cd2ap,0.00050309,-0.496120964,0.917,0.966,1,-1.410416213,,,
Catspere2,0.046712738,-0.497401161,0.223,0.303,1,-1.411668323,,,
Celf2,0.017774238,-0.499501353,0.731,0.82,1,-1.413724844,,,
Ccbe1,0.001104272,-0.499753966,0.073,0.202,1,-1.413972406,,,
Nol7,0.020806202,-0.499809825,0.114,0.202,1,-1.414027154,,,
Fndc3b,0.012964178,-0.50097641,0.819,0.809,1,-1.41517102,,,
Mccc2,0.000137263,-0.50349305,0.098,0.27,1,-1.417641801,,,
Cdk8,0.00073642,-0.503673094,0.699,0.865,1,-1.41781873,,,
Stxbp6,0.000141988,-0.504689192,0.176,0.371,1,-1.418817659,,,
Pik3c2a,0.033530371,-0.504808537,0.653,0.73,1,-1.418935034,,,
Grem2,1.69E-06,-0.506372001,0.031,0.202,0.054608413,-1.420473583,,,
Arhgap15,0.007117218,-0.507134697,0.052,0.146,1,-1.42122473,,,
Sipa1l2,0.045114102,-0.507191421,0.218,0.303,1,-1.42128061,,,
Gab1,0.005316564,-0.507849163,0.56,0.697,1,-1.421928737,,,
Msrb3,0.003563726,-0.510752292,0.15,0.292,1,-1.424792959,,,
Timp3,0.001614978,-0.511238703,0.332,0.539,1,-1.425273415,,,
Sec24d,0.013806241,-0.511515868,0.176,0.292,1,-1.425547259,,,
Mxi1,0.124045897,-0.511748123,0.197,0.258,1,-1.425776772,,,
Nadk2,0.066044514,-0.51250108,0.212,0.292,1,-1.426521094,,,
Slc38a6,0.080587874,-0.513803468,0.451,0.506,1,-1.427809463,,,
Nos1ap,0.012700765,-0.514171479,0.44,0.551,1,-1.428173722,,,
Itga3,0.008044115,-0.514618944,0.497,0.618,1,-1.428616752,,,
Sdk1,0.027768515,-0.514680795,0.244,0.36,1,-1.428678002,,,
Crppa,0.000451891,-0.517438819,0.14,0.303,1,-1.43141184,,,
Abcc5,0.00421588,-0.518682901,0.373,0.528,1,-1.432646725,,,
Eef1a1,1.83E-06,-0.51941437,0.021,0.18,0.05895117,-1.433373284,,,
Clu,0.000825923,-0.520736087,0.378,0.584,1,-1.434687062,,,
Plod2,0.029564288,-0.521214973,0.119,0.202,1,-1.435163369,,,
Taok3,0.010223138,-0.521528778,0.585,0.685,1,-1.43547557,,,
Myo5b,0.005399221,-0.523139005,0.611,0.764,1,-1.437078633,,,
Cubn,0.095816517,-0.524258822,0.067,0.124,1,-1.438194525,,,
Adarb1,0.001893065,-0.525388442,0.119,0.258,1,-1.439321062,,,
Pak3,0.010956557,-0.526139245,0.13,0.247,1,-1.440070303,,,
Piezo2,0.000231528,-0.52681736,0.15,0.348,1,-1.440747344,,,
Kng2,0.161320132,-0.529705895,0.119,0.18,1,-1.443634869,,,
Pqlc1,5.49E-05,-0.53135603,0.155,0.36,1,-1.445287024,,,
Pdzrn3,0.000154561,-0.531553261,0.176,0.371,1,-1.445484623,,,
Gas2,0.009685274,-0.531591405,0.098,0.202,1,-1.445522841,,,
Emx2os,0.001688215,-0.531599458,0.244,0.393,1,-1.44553091,,,
Fhl1,1.34E-05,-0.531978954,0.036,0.191,0.432020429,-1.445911201,,,
Nhs,0.058785069,-0.53510326,0.192,0.292,1,-1.449045865,,,
Rnf152,2.71E-05,-0.537108682,0.062,0.236,0.873667165,-1.451061516,,,
Xylt1,6.94E-06,-0.537134264,0.067,0.258,0.223802206,-1.451087247,,,
Rhpn2,0.001063347,-0.537373312,0.171,0.337,1,-1.451327705,,,
Nfib,0.003219345,-0.539104902,0.705,0.843,1,-1.453070702,,,
Upp2,0.028539329,-0.54116992,0.264,0.371,1,-1.45515206,,,
Gcnt2,0.000257758,-0.545062955,0.373,0.584,1,-1.459084013,,,
Fmn1,0.002158614,-0.54527235,0.549,0.685,1,-1.459295802,,,
Tmem150c,0.000151659,-0.545334256,0.114,0.303,1,-1.459358422,,,
Mroh1,0.007110667,-0.546270061,0.254,0.371,1,-1.460305343,,,
Rasal2,0.016716666,-0.546276688,0.606,0.663,1,-1.460312051,,,
Macc1,0.001680814,-0.546916583,0.611,0.708,1,-1.460959903,,,
Gm32461,7.83E-06,-0.547756779,0.083,0.281,0.252780133,-1.461810984,,,
Galnt3,0.021935964,-0.549217878,0.373,0.461,1,-1.463292193,,,
Abca13,2.27E-05,-0.550611231,0.073,0.258,0.732607709,-1.464706121,,,
Lamc2,0.01433678,-0.550756371,0.43,0.562,1,-1.464853483,,,
Pla2g4a,0.000460867,-0.551369636,0.399,0.607,1,-1.465476299,,,
Bicc1,5.15E-06,-0.552565144,0.373,0.697,0.16617079,-1.466691189,,,
Adgrg3,0.006898241,-0.552734767,0.218,0.337,1,-1.466863643,,,
Aass,0.000333715,-0.552791152,0.021,0.124,1,-1.466920973,,,
Wwc2,0.000714945,-0.556997235,0.663,0.82,1,-1.471203926,,,
Ywhaz,0.003194605,-0.558397554,0.518,0.663,1,-1.47263261,,,
Smad3,0.061538821,-0.559124352,0.731,0.775,1,-1.473374677,,,
Litaf,0.003583423,-0.559579563,0.347,0.483,1,-1.473839641,,,
Plec,0.019723818,-0.561320206,0.389,0.494,1,-1.475618934,,,
Nhsl2,0.021269468,-0.565554895,0.083,0.169,1,-1.479956627,,,
Plxdc2,0.00264345,-0.5659089,0.715,0.809,1,-1.480319819,,,
Atp11a,2.06E-05,-0.568942642,0.176,0.427,0.665036688,-1.483435954,,,
Them7,0.010227984,-0.569942841,0.057,0.146,1,-1.484464756,,,
Prkg2,0.000871385,-0.571474259,0.021,0.112,1,-1.486041349,,,
Vav2,0.012092845,-0.571697842,0.378,0.483,1,-1.486271667,,,
Zfpm2,0.001217408,-0.57616684,0.135,0.292,1,-1.49088279,,,
Zbtb20,7.37E-05,-0.576227306,0.902,0.989,1,-1.490945276,,,
Ephb2,0.041367513,-0.576675834,0.503,0.562,1,-1.491408878,,,
Pkp4,0.000217101,-0.578547008,0.782,0.933,1,-1.493344488,,,
Jarid2,0.002710949,-0.579397384,0.321,0.506,1,-1.494224978,,,
Slc7a1,0.003316693,-0.579433968,0.378,0.517,1,-1.494262869,,,
Tgfb2,0.047341642,-0.579818252,0.057,0.124,1,-1.494660942,,,
Smox,0.076320754,-0.583016297,0.161,0.236,1,-1.497977856,,,
Slit2,0.000663619,-0.584399035,0.212,0.416,1,-1.499414267,,,
Trak1,0.024528381,-0.58577256,0.43,0.517,1,-1.500842472,,,
Cadm1,0.002289384,-0.587663975,0.694,0.787,1,-1.502811411,,,
Tpd52l1,0.008955302,-0.589347567,0.176,0.292,1,-1.50456618,,,
Egfr,0.001569186,-0.590908636,0.684,0.798,1,-1.506195078,,,
Syne2,1.26E-05,-0.595854855,0.674,0.876,0.405622282,-1.511367867,,,
Zswim6,0.000462813,-0.596127876,0.813,0.899,1,-1.511653911,,,
Adgra1,0.011020367,-0.596604451,0.057,0.146,1,-1.512153348,,,
Glis2,3.48E-05,-0.597824641,0.166,0.36,1,-1.513432825,,,
Nxpe4,0.000153118,-0.599187526,0.119,0.292,1,-1.514863209,,,
Fyb2,0.043786442,-0.604427249,0.244,0.337,1,-1.520375043,,,
Arhgap8,0.001321232,-0.604876711,0.181,0.337,1,-1.52084878,,,
Tgfbr3,9.15E-05,-0.607187687,0.409,0.618,1,-1.523286899,,,
Srsf5,0.046976674,-0.608692794,0.435,0.506,1,-1.524876913,,,
Slc22a5,0.001181016,-0.612345127,0.223,0.382,1,-1.528742189,,,
Sox5,0.000723718,-0.612960411,0.435,0.629,1,-1.529394309,,,
Parp8,0.000807783,-0.614235388,0.565,0.708,1,-1.530746503,,,
Smarca2,0.000118846,-0.614299974,0.394,0.607,1,-1.530815034,,,
Fam110b,0.112041343,-0.616129727,0.218,0.27,1,-1.532757779,,,
Fhit,0.000339735,-0.616196365,0.596,0.798,1,-1.532828579,,,
Malrd1,3.31E-06,-0.616366287,0.041,0.213,0.106887277,-1.533009127,,,
Ivns1abp,0.000247106,-0.617020424,0.088,0.247,1,-1.533704372,,,
Zfp462,0.000163409,-0.617439726,0.244,0.449,1,-1.53415019,,,
Galnt17,0.006187912,-0.618489511,0.052,0.146,1,-1.535266929,,,
Fhod3,4.69E-05,-0.619489731,0.451,0.685,1,-1.536331698,,,
Esrrb,0.014310047,-0.62399349,0.083,0.18,1,-1.541135262,,,
Lhfpl2,0.018254936,-0.624096469,0.114,0.213,1,-1.541245272,,,
Hip1,0.112243977,-0.625518419,0.197,0.258,1,-1.542765104,,,
Kirrel3,0.074929409,-0.629980402,0.171,0.247,1,-1.547543971,,,
Cystm1,2.11E-06,-0.631349981,0.528,0.798,0.068110503,-1.549013783,,,
Rbpms,7.65E-05,-0.63696258,0.824,0.944,1,-1.555051737,,,
Ptprj,0.000366677,-0.637255592,0.637,0.798,1,-1.555367601,,,
Agbl4,0.007682753,-0.6377025,0.062,0.157,1,-1.555849486,,,
Acsl4,0.045918837,-0.638176349,0.404,0.506,1,-1.556360585,,,
Scp2,2.83E-06,-0.639771166,0.01,0.146,0.091441734,-1.558082003,,,
Tln2,0.000235694,-0.641538261,0.409,0.607,1,-1.5599916,,,
