rownames.markers.,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,fold,,up,down
Ybx1,2.48E-07,-0.373285839,0.327,0.445,0.008011456,-1.295299609,,,
Sfpq,1.61E-07,-0.37402857,0.674,0.773,0.005210215,-1.29596663,,,
Gm19325,2.34E-07,-0.375357207,0.067,0.154,0.007541526,-1.297160688,,,
Il15,5.06E-18,-0.376577614,0.032,0.181,1.63E-13,-1.298258448,,,
Maf,1.41E-15,-0.377171288,0.002,0.101,4.56E-11,-1.298792796,,,
Angpt1,2.58E-25,-0.377642035,0.003,0.167,8.32E-21,-1.299216658,,,
Dennd5b,6.61E-20,-0.37868963,0.082,0.28,2.13E-15,-1.30016041,,,
Pappa,9.61E-23,-0.379550739,0.027,0.207,3.10E-18,-1.300936675,,,
Kif12,3.92E-16,-0.380100269,0.047,0.194,1.27E-11,-1.301432303,,,
Slc12a6,1.59E-14,-0.380197117,0.167,0.359,5.13E-10,-1.301519672,,,
Gpc4,5.88E-23,-0.380936603,0.091,0.327,1.90E-18,-1.302186965,,,
Rpl24,3.04E-31,-0.381447931,0,0.195,9.80E-27,-1.302648575,,,
Ccdc3,2.76E-07,-0.381692818,0.128,0.24,0.008904567,-1.30286971,,,
Nectin3,1.55E-15,-0.382130161,0.1,0.275,5.02E-11,-1.303264726,,,
Reps1,7.42E-09,-0.382774927,0.297,0.447,0.000239366,-1.303847308,,,
Me3,1.39E-07,-0.383860476,0.557,0.678,0.004485639,-1.304828751,,,
Ddah1,5.20E-20,-0.383948805,0.088,0.294,1.68E-15,-1.304908642,,,
Skil,2.76E-07,-0.38606317,0.488,0.591,0.008915736,-1.306822473,,,
Pcnx,1.30E-07,-0.386732045,0.265,0.385,0.004194219,-1.307428495,,,
Agbl4,9.29E-07,-0.387538009,0.051,0.126,0.029964474,-1.308159096,,,
Rictor,2.37E-09,-0.389192319,0.459,0.596,7.64E-05,-1.309659996,,,
Fam129a,2.82E-13,-0.389309676,0.067,0.211,9.09E-09,-1.309766535,,,
Sestd1,3.10E-08,-0.389572411,0.655,0.777,0.001001483,-1.310005084,,,
Meis2,5.66E-26,-0.391147738,0.058,0.282,1.83E-21,-1.311436304,,,
Asph,8.05E-08,-0.391157617,0.181,0.3,0.002598175,-1.311445284,,,
Trpc1,1.24E-15,-0.3911922,0.095,0.262,3.99E-11,-1.311476721,,,
Crebrf,1.29E-07,-0.39178932,0.294,0.431,0.004150692,-1.312019644,,,
Igfbp5,9.25E-30,-0.392247692,0.018,0.227,2.99E-25,-1.312436563,,,
Serinc3,2.54E-09,-0.39364818,0.39,0.566,8.20E-05,-1.313711222,,,
Stard10,1.41E-12,-0.394363008,0.09,0.228,4.56E-08,-1.314362303,,,
Wnk1,1.72E-11,-0.394925321,0.581,0.769,5.56E-07,-1.314874696,,,
Rras2,2.36E-07,-0.395471296,0.305,0.445,0.007605666,-1.315372393,,,
Cd36,7.62E-30,-0.396674626,0.002,0.191,2.46E-25,-1.316469983,,,
Calb1,6.22E-28,-0.39823045,0,0.175,2.01E-23,-1.317890449,,,
Tcf7l1,2.87E-12,-0.398913881,0.457,0.645,9.26E-08,-1.318514905,,,
Rapgef5,1.22E-07,-0.399151457,0.18,0.291,0.003924389,-1.31873205,,,
Wdfy3,3.83E-09,-0.39981637,0.676,0.773,0.000123565,-1.319339971,,,
Adam10,1.67E-07,-0.401981795,0.371,0.516,0.005381567,-1.321321732,,,
Stxbp5,1.30E-08,-0.403151386,0.374,0.509,0.000417987,-1.32239336,,,
Atp2a2,1.55E-12,-0.403366504,0.308,0.506,5.00E-08,-1.322590555,,,
Lmbrd2,5.51E-09,-0.404656335,0.202,0.328,0.000177649,-1.323773536,,,
Nbea,7.20E-13,-0.405476691,0.75,0.862,2.32E-08,-1.324526484,,,
Ddx17,1.35E-10,-0.406655244,0.579,0.753,4.36E-06,-1.325608946,,,
Gigyf2,9.34E-08,-0.408033004,0.571,0.666,0.003011865,-1.326875495,,,
Dgkd,5.50E-07,-0.408098484,0.323,0.429,0.017733048,-1.326935719,,,
Ppp1cb,1.46E-06,-0.408299368,0.631,0.728,0.047087018,-1.327120497,,,
Hsd17b4,4.93E-16,-0.408701985,0.059,0.215,1.59E-11,-1.327490913,,,
Fry,1.84E-12,-0.40878921,0.764,0.886,5.94E-08,-1.327571174,,,
Ezr,1.37E-08,-0.41182608,0.669,0.777,0.000440803,-1.330368653,,,
Cpeb3,2.91E-13,-0.412117923,0.382,0.572,9.40E-09,-1.3306378,,,
Trpm6,6.91E-08,-0.412805061,0.258,0.398,0.002230469,-1.331271718,,,
Gpr39,5.30E-09,-0.414077706,0.335,0.488,0.000170879,-1.332446591,,,
Mboat2,6.37E-09,-0.414496957,0.512,0.658,0.000205412,-1.33283386,,,
Gas2,7.24E-35,-0.416023719,0,0.217,2.34E-30,-1.334245105,,,
Eppk1,4.77E-08,-0.417983797,0.037,0.117,0.001537385,-1.336059073,,,
Nus1,5.42E-15,-0.418267238,0.09,0.25,1.75E-10,-1.336321589,,,
Map3k15,3.81E-09,-0.418829102,0.091,0.205,0.00012306,-1.336842127,,,
Sec11a,7.92E-27,-0.419262906,0.069,0.312,2.55E-22,-1.337244163,,,
Spaca6,2.49E-08,-0.419344796,0.525,0.646,0.00080341,-1.337320069,,,
Fcho2,3.32E-09,-0.422902395,0.645,0.786,0.000107114,-1.34062189,,,
Eif4a2,3.19E-15,-0.422905548,0.177,0.367,1.03E-10,-1.340624819,,,
Tns3,3.10E-09,-0.423229179,0.856,0.922,1.00E-04,-1.340925587,,,
Slc20a2,2.15E-08,-0.423280521,0.307,0.442,0.000693045,-1.340973308,,,
Rps8,1.03E-24,-0.423603139,0.002,0.16,3.33E-20,-1.341273212,,,
Gtdc1,1.32E-09,-0.424489679,0.366,0.514,4.25E-05,-1.342097682,,,
Diaph2,1.10E-14,-0.425574913,0.726,0.886,3.54E-10,-1.343107624,,,
Rpl6,3.62E-21,-0.426855303,0.066,0.264,1.17E-16,-1.344300159,,,
Tcf4,1.74E-16,-0.427319639,0.822,0.944,5.61E-12,-1.344732896,,,
Peli1,7.62E-08,-0.427599407,0.242,0.368,0.002459511,-1.344993693,,,
Hps5,2.95E-18,-0.429099981,0.082,0.26,9.52E-14,-1.346393373,,,
Myo6,2.22E-09,-0.429106761,0.738,0.845,7.16E-05,-1.3463997,,,
Fign,9.18E-09,-0.429552585,0.164,0.297,0.00029627,-1.346815832,,,
Spop,3.67E-08,-0.429712974,0.445,0.576,0.001182567,-1.34696557,,,
2210408F21Rik,2.08E-12,-0.430372109,0.506,0.686,6.70E-08,-1.347581108,,,
Kansl2,2.82E-07,-0.430920463,0.157,0.257,0.009085807,-1.348093408,,,
Dgkh,1.28E-12,-0.431655403,0.183,0.368,4.13E-08,-1.348780331,,,
Bicdl1,9.27E-11,-0.431662398,0.347,0.511,2.99E-06,-1.348786871,,,
Dst,8.90E-16,-0.431766134,0.613,0.817,2.87E-11,-1.348883857,,,
Spon1,4.09E-13,-0.433711877,0.693,0.866,1.32E-08,-1.350704306,,,
Abcc5,4.24E-08,-0.436380486,0.22,0.341,0.001367201,-1.353205069,,,
Dnajc13,4.82E-09,-0.436645001,0.379,0.501,0.000155365,-1.353453199,,,
Sh3tc2,4.38E-09,-0.43667455,0.319,0.475,0.000141207,-1.35348092,,,
Aass,2.85E-19,-0.43910999,0,0.121,9.18E-15,-1.355767685,,,
Atp5b,1.10E-31,-0.440183203,0.005,0.21,3.53E-27,-1.356776609,,,
Peli2,5.11E-10,-0.440706465,0.331,0.489,1.65E-05,-1.357268798,,,
Lrba,1.94E-13,-0.441645282,0.835,0.927,6.24E-09,-1.358152312,,,
Nrbp2,3.81E-10,-0.442784483,0.136,0.267,1.23E-05,-1.359225179,,,
Rpl13,1.40E-29,-0.442824479,0,0.185,4.52E-25,-1.359262862,,,
Ddb1,1.18E-09,-0.445032537,0.156,0.278,3.80E-05,-1.361344819,,,
Tmem30a,3.32E-09,-0.445424177,0.281,0.419,0.000107093,-1.361714425,,,
Ank2,6.96E-10,-0.445633888,0.315,0.475,2.24E-05,-1.361912379,,,
Ralgapa2,1.98E-14,-0.44941677,0.424,0.638,6.39E-10,-1.365488127,,,
Rufy3,4.17E-10,-0.45096368,0.372,0.529,1.35E-05,-1.366953038,,,
BC034090,1.64E-07,-0.452644437,0.222,0.342,0.005288266,-1.368546483,,,
Rida,1.35E-21,-0.452861133,0.064,0.267,4.36E-17,-1.368752057,,,
Spen,1.19E-08,-0.453291957,0.461,0.579,0.000384851,-1.369160861,,,
Camk1d,3.84E-21,-0.454623001,0.846,0.951,1.24E-16,-1.370424645,,,
Lpp,9.20E-16,-0.454659118,0.666,0.869,2.97E-11,-1.370458952,,,
Scp2,1.77E-17,-0.455977881,0.064,0.241,5.72E-13,-1.371712258,,,
Mtus1,1.45E-31,-0.456845212,0.022,0.25,4.68E-27,-1.372537163,,,
Ehd4,5.54E-08,-0.457305471,0.448,0.575,0.001787828,-1.372975109,,,
Bcl6,3.05E-12,-0.457999416,0.376,0.559,9.83E-08,-1.373635677,,,
Cgnl1,7.68E-15,-0.458620334,0.865,0.942,2.48E-10,-1.374227,,,
Gpc5,2.09E-16,-0.459673131,0.223,0.454,6.74E-12,-1.375230199,,,
Galm,1.89E-14,-0.460077014,0.17,0.35,6.10E-10,-1.375615249,,,
Mier3,1.76E-10,-0.460754095,0.252,0.402,5.69E-06,-1.376261001,,,
Zfp697,6.75E-07,-0.460865469,0.257,0.359,0.021778285,-1.376367249,,,
Igf2bp2,4.65E-07,-0.461364229,0.238,0.357,0.014991718,-1.376843162,,,
Sp4,8.87E-07,-0.46142879,0.197,0.301,0.028602343,-1.376904777,,,
Prdx1,3.56E-16,-0.462552148,0.241,0.439,1.15E-11,-1.377977325,,,
Ddx5,8.04E-15,-0.462571504,0.324,0.555,2.60E-10,-1.377995812,,,
Slc25a3,2.31E-21,-0.464222718,0.104,0.324,7.45E-17,-1.379573879,,,
Acaca,3.65E-07,-0.464236294,0.263,0.385,0.011783735,-1.379586861,,,
Pcsk5,2.40E-32,-0.467825494,0.016,0.24,7.76E-28,-1.383023331,,,
Cdk6,6.84E-09,-0.467922135,0.332,0.469,0.000220602,-1.383115977,,,
Heg1,1.65E-16,-0.468148036,0.069,0.234,5.32E-12,-1.383332566,,,
Phactr2,6.30E-19,-0.470542018,0.334,0.589,2.03E-14,-1.385629949,,,
Reln,1.16E-09,-0.471770203,0.104,0.225,3.73E-05,-1.386810056,,,
Stat3,7.17E-13,-0.47181994,0.743,0.847,2.31E-08,-1.386857868,,,
Ptprd,2.34E-15,-0.473803385,0.36,0.589,7.54E-11,-1.388765858,,,
Pde10a,3.29E-18,-0.476417018,0.035,0.193,1.06E-13,-1.391284071,,,
Abi3bp,8.30E-09,-0.478782,0.144,0.274,0.000267891,-1.393566646,,,
Hspa5,7.68E-21,-0.480176359,0.122,0.338,2.48E-16,-1.394914174,,,
Snx9,2.40E-08,-0.480593474,0.441,0.548,0.000772924,-1.395317533,,,
Rps3a1,4.70E-32,-0.482606979,0.008,0.22,1.52E-27,-1.397266274,,,
Adamts6,4.80E-21,-0.485614261,0.141,0.367,1.55E-16,-1.400181899,,,
Nek7,4.43E-13,-0.487408693,0.364,0.536,1.43E-08,-1.401924536,,,
Eri3,1.86E-12,-0.487500344,0.414,0.581,5.99E-08,-1.4020136,,,
Snx29,1.19E-10,-0.487976953,0.154,0.304,3.85E-06,-1.402476846,,,
Arl4a,8.07E-07,-0.488340333,0.175,0.274,0.026042512,-1.40283014,,,
Cnnm2,1.15E-08,-0.489835604,0.318,0.462,0.000369705,-1.404284847,,,
Ppp2r3a,3.36E-15,-0.49226805,0.636,0.81,1.08E-10,-1.406654529,,,
Atp5l,4.22E-39,-0.493289286,0.008,0.261,1.36E-34,-1.407650606,,,
Sdc2,1.40E-13,-0.494356531,0.217,0.407,4.53E-09,-1.408692312,,,
Pxk,1.01E-06,-0.49449276,0.379,0.475,0.032571009,-1.408825336,,,
Megf9,4.64E-14,-0.497757435,0.266,0.486,1.50E-09,-1.412016978,,,
Prkd1,8.86E-10,-0.497885972,0.374,0.539,2.86E-05,-1.412142786,,,
Fggy,1.84E-21,-0.49820216,0.002,0.14,5.93E-17,-1.412452312,,,
Mpzl1,2.06E-09,-0.498802912,0.279,0.438,6.66E-05,-1.413040594,,,
Impa1,1.77E-24,-0.499987228,0.047,0.245,5.71E-20,-1.414201043,,,
Rpl17,3.88E-39,-0.500660268,0.011,0.27,1.25E-34,-1.414860944,,,
Dcdc2a,8.00E-09,-0.501128622,0.446,0.606,0.000258179,-1.415320336,,,
Grb14,2.32E-11,-0.501848789,0.1,0.234,7.47E-07,-1.416027014,,,
Wbp1l,6.80E-11,-0.502636954,0.385,0.536,2.19E-06,-1.416800822,,,
Itgb6,5.37E-11,-0.502692108,0.299,0.475,1.73E-06,-1.416854986,,,
Sipa1l1,1.36E-11,-0.505410708,0.464,0.609,4.39E-07,-1.419527412,,,
Zfat,2.86E-08,-0.505756043,0.1,0.203,0.000923593,-1.419867241,,,
Rps14,9.12E-31,-0.509976791,0,0.193,2.94E-26,-1.424027286,,,
Dmxl1,2.68E-12,-0.511006054,0.559,0.723,8.65E-08,-1.425043594,,,
Epb41,1.19E-16,-0.514089207,0.706,0.84,3.85E-12,-1.428092281,,,
Nox4,2.71E-36,-0.516468254,0.002,0.23,8.75E-32,-1.43044919,,,
Ece1,1.07E-08,-0.518195357,0.141,0.258,0.000344767,-1.432162659,,,
D030045P18Rik,2.50E-11,-0.518480721,0.274,0.447,8.06E-07,-1.432445967,,,
Kcnj16,1.78E-12,-0.518564794,0.334,0.526,5.75E-08,-1.432529446,,,
Macc1,3.99E-10,-0.519667415,0.162,0.302,1.29E-05,-1.433624716,,,
Myo15b,6.21E-12,-0.520138975,0.08,0.207,2.00E-07,-1.434093387,,,
Trps1,3.26E-20,-0.522383375,0.66,0.853,1.05E-15,-1.436326143,,,
Col4a5,1.32E-16,-0.522752916,0.762,0.884,4.26E-12,-1.436694099,,,
Rnf19b,8.97E-09,-0.523138869,0.255,0.387,0.000289406,-1.437078498,,,
Syne1,4.02E-11,-0.525005489,0.181,0.33,1.30E-06,-1.438939054,,,
Slc22a21,1.39E-11,-0.53032479,0.132,0.274,4.47E-07,-1.4442543,,,
Efna5,4.38E-16,-0.531014869,0.523,0.765,1.41E-11,-1.44494529,,,
Tiam1,6.38E-17,-0.531670821,0.705,0.852,2.06E-12,-1.445602414,,,
Arhgap42,2.59E-34,-0.532355747,0.051,0.325,8.35E-30,-1.446288883,,,
Ar,1.19E-34,-0.532722684,0.008,0.235,3.82E-30,-1.446656782,,,
Neat1,4.73E-21,-0.535311796,0.929,0.976,1.52E-16,-1.449255335,,,
Gab1,2.67E-15,-0.536918897,0.413,0.619,8.62E-11,-1.450870642,,,
Pcdh7,3.13E-14,-0.537777181,0.388,0.628,1.01E-09,-1.451734047,,,
Bbx,2.20E-11,-0.539350687,0.557,0.7,7.09E-07,-1.453318276,,,
Col4a6,3.86E-09,-0.539959175,0.361,0.508,0.000124414,-1.453931374,,,
Slc30a9,1.41E-18,-0.542403541,0.284,0.516,4.56E-14,-1.456396866,,,
Lactb2,2.63E-46,-0.544031172,0.005,0.294,8.47E-42,-1.458040882,,,
Hmga2,2.13E-08,-0.545393013,0.132,0.25,0.000687033,-1.459417859,,,
Pik3r3,3.71E-10,-0.549199993,0.374,0.535,1.20E-05,-1.463274052,,,
BC005537,4.18E-14,-0.549390757,0.355,0.532,1.35E-09,-1.463467551,,,
Osbpl8,4.65E-16,-0.549504645,0.355,0.573,1.50E-11,-1.463583083,,,
Pde7b,1.60E-33,-0.550329889,0.103,0.407,5.17E-29,-1.464420515,,,
Sorbs1,8.31E-22,-0.55214563,0.175,0.417,2.68E-17,-1.466264759,,,
Kcnk5,8.15E-14,-0.552889449,0.027,0.144,2.63E-09,-1.467020925,,,
AY036118,2.61E-09,-0.555499197,0.291,0.432,8.42E-05,-1.469677078,,,
Thbs1,9.15E-08,-0.557126761,0.167,0.28,0.002952085,-1.471336018,,,
Pam,1.53E-20,-0.557436482,0.241,0.515,4.93E-16,-1.471651922,,,
Naca,1.01E-38,-0.558574551,0.022,0.287,3.25E-34,-1.47281329,,,
Map3k2,1.08E-07,-0.559572319,0.57,0.683,0.003485198,-1.473832241,,,
Immp2l,5.40E-19,-0.562184524,0.443,0.715,1.74E-14,-1.476503241,,,
Smarca2,3.43E-17,-0.56246704,0.4,0.598,1.11E-12,-1.476792407,,,
Evi5,2.90E-20,-0.568156292,0.249,0.494,9.37E-16,-1.482627619,,,
Cat,1.21E-40,-0.571668454,0.003,0.258,3.90E-36,-1.486241392,,,
Prkar2b,4.05E-10,-0.576129013,0.087,0.204,1.31E-05,-1.490843699,,,
Phactr1,1.56E-22,-0.577101291,0.034,0.218,5.03E-18,-1.491848765,,,
Fmn1,1.15E-17,-0.577462494,0.6,0.78,3.72E-13,-1.492222322,,,
4932438A13Rik,3.07E-20,-0.577929308,0.767,0.887,9.89E-16,-1.492705239,,,
Actb,4.16E-29,-0.580034147,0,0.183,1.34E-24,-1.49488463,,,
Atp10b,2.96E-20,-0.582983497,0.393,0.689,9.55E-16,-1.497943799,,,
Kansl1l,8.47E-19,-0.585950844,0.679,0.849,2.73E-14,-1.501027953,,,
Gm32461,3.03E-07,-0.586261228,0.141,0.248,0.009790362,-1.501350922,,,
Akr1b3,1.46E-15,-0.586727441,0.43,0.646,4.70E-11,-1.501836168,,,
Pde1a,4.88E-20,-0.587569374,0.376,0.642,1.57E-15,-1.50271287,,,
Klf12,2.40E-20,-0.58931451,0.302,0.552,7.73E-16,-1.504531706,,,
Tdrd3,1.26E-15,-0.589784587,0.25,0.447,4.08E-11,-1.505022011,,,
Adk,1.15E-13,-0.590571444,0.231,0.414,3.70E-09,-1.505843086,,,
Man2a1,5.31E-14,-0.591734568,0.205,0.385,1.71E-09,-1.50705761,,,
Greb1l,5.29E-14,-0.592012867,0.316,0.514,1.71E-09,-1.507348353,,,
Pcx,2.65E-23,-0.594985121,0.124,0.357,8.54E-19,-1.510457007,,,
Fgd3,9.61E-11,-0.595376111,0.124,0.254,3.10E-06,-1.510866418,,,
Fxyd2,2.46E-25,-0.59734672,0.003,0.168,7.95E-21,-1.512931554,,,
Prox1,3.93E-14,-0.601507945,0.197,0.397,1.27E-09,-1.517301664,,,
Nadk2,1.73E-11,-0.601740013,0.292,0.455,5.59E-07,-1.517545753,,,
Ophn1,1.30E-17,-0.607336092,0.506,0.693,4.20E-13,-1.523443601,,,
Cadm1,1.81E-13,-0.609073406,0.416,0.589,5.83E-09,-1.525279259,,,
Col4a4,9.05E-28,-0.610043275,0.912,0.98,2.92E-23,-1.526304991,,,
Spp1,8.61E-28,-0.612796436,0.191,0.498,2.78E-23,-1.52922049,,,
Gfod1,1.77E-12,-0.618378399,0.122,0.271,5.72E-08,-1.535148692,,,
Mecom,1.24E-27,-0.619430439,0.499,0.856,4.01E-23,-1.536268558,,,
Slc4a7,1.04E-14,-0.62055916,0.263,0.456,3.37E-10,-1.537470959,,,
Flvcr1,2.19E-12,-0.621328608,0.265,0.441,7.06E-08,-1.538291173,,,
S100a6,1.48E-26,-0.622668922,0.199,0.496,4.76E-22,-1.539720963,,,
Tob2,2.05E-25,-0.628581136,0.074,0.291,6.63E-21,-1.54604374,,,
Pid1,1.93E-10,-0.628904678,0.202,0.347,6.24E-06,-1.546390498,,,
Gm19951,1.55E-20,-0.629944401,0.385,0.642,4.99E-16,-1.547505355,,,
Hnrnph1,7.47E-17,-0.635504823,0.435,0.66,2.41E-12,-1.553481244,,,
Ppia,1.47E-35,-0.639634974,0.058,0.335,4.74E-31,-1.557934926,,,
Bmpr1b,1.02E-33,-0.641464513,0.048,0.312,3.30E-29,-1.559911858,,,
Lpin2,1.20E-13,-0.643327871,0.655,0.792,3.87E-09,-1.561927913,,,
Gcnt1,6.71E-27,-0.645401887,0.119,0.371,2.17E-22,-1.564174953,,,
Sorl1,8.33E-17,-0.647087341,0.443,0.625,2.69E-12,-1.566003396,,,
Rps24,1.61E-33,-0.650994833,0.005,0.22,5.18E-29,-1.570250614,,,
Rabgap1l,1.72E-20,-0.662086895,0.657,0.839,5.56E-16,-1.582369907,,,
Tmcc3,6.70E-24,-0.663405429,0.69,0.869,2.16E-19,-1.583816757,,,
Foxo1,1.64E-19,-0.665057706,0.072,0.257,5.28E-15,-1.585631695,,,
Keg1,4.14E-20,-0.66757405,0.003,0.136,1.33E-15,-1.588399762,,,
Pitpna,9.00E-14,-0.671029906,0.573,0.71,2.90E-09,-1.592209202,,,
Lrrk2,7.46E-39,-0.678313459,0.042,0.328,2.41E-34,-1.600267914,,,
Cnnm1,7.97E-14,-0.683748552,0.154,0.314,2.57E-09,-1.606308005,,,
Slc25a21,4.76E-37,-0.697248585,0.008,0.25,1.54E-32,-1.621409594,,,
Wipf3,4.38E-12,-0.702592777,0.162,0.321,1.41E-07,-1.627426939,,,
Gramd3,3.66E-17,-0.713650959,0.576,0.767,1.18E-12,-1.63994901,,,
Tfdp2,8.02E-24,-0.724106276,0.483,0.726,2.59E-19,-1.651877011,,,
Mal2,1.10E-18,-0.724667651,0.31,0.548,3.54E-14,-1.652519907,,,
Grem2,3.33E-52,-0.727230944,0.006,0.328,1.08E-47,-1.655458614,,,
Vwa8,2.76E-29,-0.730231682,0.443,0.73,8.90E-25,-1.658905473,,,
Etl4,7.80E-28,-0.737692908,0.613,0.84,2.52E-23,-1.667507105,,,
Pik3c2g,2.44E-41,-0.742724043,0,0.254,7.89E-37,-1.673332381,,,
Cldn10,4.75E-27,-0.74951811,0.152,0.422,1.53E-22,-1.681231171,,,
Slc22a4,2.39E-20,-0.756937387,0.234,0.469,7.72E-16,-1.689899425,,,
Soga1,5.59E-13,-0.763334907,0.324,0.491,1.80E-08,-1.697409794,,,
Slc5a3,1.62E-15,-0.766316629,0.467,0.68,5.23E-11,-1.700921581,,,
Sult1d1,2.23E-49,-0.768261308,0.014,0.332,7.19E-45,-1.703215882,,,
P3h2,4.24E-26,-0.769924051,0.695,0.896,1.37E-21,-1.705180014,,,
Polr3e,2.67E-30,-0.772969528,0.002,0.194,8.62E-26,-1.708783389,,,
Kazn,9.23E-13,-0.777424976,0.531,0.663,2.98E-08,-1.71406875,,,
Fhl1,1.42E-37,-0.777580303,0,0.233,4.58E-33,-1.714253304,,,
Gas7,1.98E-16,-0.795206292,0.218,0.422,6.38E-12,-1.735325491,,,
Slc43a2,4.90E-18,-0.795676922,0.3,0.524,1.58E-13,-1.735891675,,,
Tanc2,7.58E-26,-0.803225893,0.554,0.8,2.44E-21,-1.744998617,,,
Atp11a,3.99E-28,-0.806235149,0.36,0.676,1.29E-23,-1.748642234,,,
Itpr1,1.57E-33,-0.806814004,0.599,0.833,5.06E-29,-1.749343985,,,
Mtor,5.36E-51,-0.820041721,0.039,0.382,1.73E-46,-1.765457046,,,
Srgap3,1.74E-25,-0.820078438,0.578,0.795,5.61E-21,-1.765501978,,,
Nav2,1.38E-24,-0.824675792,0.462,0.72,4.44E-20,-1.771136977,,,
Tmem117,2.17E-30,-0.832320767,0.177,0.475,7.00E-26,-1.780547307,,,
Jarid2,4.42E-29,-0.832707681,0.228,0.532,1.43E-24,-1.781024893,,,
Plxdc2,9.87E-33,-0.835041022,0.668,0.89,3.18E-28,-1.783907762,,,
Rsrp1,8.62E-33,-0.842938983,0.098,0.385,2.78E-28,-1.793700455,,,
Syt2,2.03E-11,-0.843979972,0.244,0.395,6.55E-07,-1.794995182,,,
Atp1a1,9.61E-39,-0.855171076,0.079,0.401,3.10E-34,-1.808973252,,,
Abca13,1.51E-32,-0.865310799,0.002,0.207,4.86E-28,-1.82173208,,,
Picalm,2.40E-27,-0.880620305,0.666,0.832,7.76E-23,-1.841166764,,,
Slc4a4,2.99E-36,-0.893294796,0.011,0.252,9.65E-32,-1.857413204,,,
Frmd4b,1.48E-44,-0.894998929,0.026,0.335,4.78E-40,-1.859608505,,,
Dpyd,1.05E-40,-0.898424503,0.018,0.29,3.39E-36,-1.864029256,,,
Pde3b,6.40E-44,-0.906369957,0.281,0.676,2.06E-39,-1.874323473,,,
Man1a,3.96E-24,-0.907864375,0.199,0.452,1.28E-19,-1.876266001,,,
Myo3b,1.54E-22,-0.910990854,0.427,0.675,4.98E-18,-1.880336485,,,
Cdk8,1.08E-34,-0.940509859,0.443,0.755,3.49E-30,-1.919206381,,,
Col4a3,2.49E-47,-0.970202406,0.838,0.977,8.03E-43,-1.959115434,,,
Gphn,1.71E-53,-0.975212321,0.78,0.96,5.51E-49,-1.965930502,,,
Scin,1.54E-21,-0.986168922,0.522,0.732,4.96E-17,-1.980917672,,,
Esrrb,2.29E-24,-0.989131348,0.313,0.588,7.39E-20,-1.984989462,,,
Fut9,8.13E-31,-1.006477406,0.334,0.638,2.62E-26,-2.00899978,,,
Fhit,3.78E-41,-1.024672856,0.39,0.759,1.22E-36,-2.034497992,,,
Ugt8a,1.35E-32,-1.093370787,0.287,0.606,4.36E-28,-2.133719879,,,
Auts2,4.19E-37,-1.116822112,0.072,0.377,1.35E-32,-2.168687397,,,
Eef1a1,3.32E-54,-1.241411877,0.035,0.395,1.07E-49,-2.364297984,,,
Slc5a12,2.31E-60,-1.260528784,0.002,0.359,7.46E-56,-2.395835383,,,
Pde4d,6.54E-59,-1.261314301,0.305,0.756,2.11E-54,-2.397140219,,,
Slc8a1,2.34E-51,-1.277796335,0.014,0.341,7.56E-47,-2.424683322,,,
Igfbp7,4.20E-28,-1.33124945,0.541,0.812,1.36E-23,-2.516204971,,,
Ghr,4.88E-47,-1.345908439,0.005,0.297,1.57E-42,-2.541902051,,,
Sugct,2.01E-65,-1.471637124,0.003,0.387,6.48E-61,-2.773364275,,,
Egf,5.77E-26,-1.500690327,0.003,0.171,1.86E-21,-2.829780845,,,
Chpt1,2.89E-78,-1.518850726,0.034,0.506,9.32E-74,-2.865626783,,,
Gm26917,1.23E-87,-1.568328571,0.315,0.83,3.96E-83,-2.965609355,,,
Cmss1,1.73E-133,-1.684558819,0.807,0.987,5.58E-129,-3.214420831,,,
Gm42418,4.28E-204,-2.548133764,0.952,1,1.38E-199,-5.848772057,,,
Lars2,7.83E-142,-2.620346227,0.141,0.826,2.53E-137,-6.148976219,,,
Rbfox1,0.463555589,1.526653521,0.218,0.22,1,2.88116747,,,
Gclc,0.01163013,0.972674609,0.178,0.134,1,1.962475454,,,
Cdh13,0.000420404,0.885555208,0.157,0.097,1,1.847475469,,,
Usp53,0.000545301,0.875852535,0.626,0.625,1,1.835092181,,,
Sorcs3,2.13E-06,0.844461204,0.488,0.419,0.06875747,1.795594029,,,
Grip1,0.000276796,0.830019514,0.374,0.327,1,1.777709407,,,
Galnt14,7.93E-06,0.80020048,0.345,0.235,0.255733477,1.741343091,,,
Timp3,0.008021243,0.786104424,0.44,0.399,1,1.724411901,,,
Ror1,3.63E-05,0.708750077,0.413,0.331,1,1.634387501,,,
Tacc2,0.000776029,0.688865205,0.425,0.362,1,1.612015041,,,
Bcar3,0.213699781,0.681583656,0.615,0.705,1,1.603899401,,,
Itpk1,2.70E-05,0.680021031,0.292,0.204,0.871249063,1.602163111,,,
Fst,0.000300812,0.67146162,0.12,0.064,1,1.592685729,,,
Syn3,0.002047813,0.669025151,0.544,0.494,1,1.58999822,,,
Plpp3,0.004768788,0.661037924,0.376,0.342,1,1.581219798,,,
Maml2,0.026405218,0.660491603,0.31,0.29,1,1.580621134,,,
Misp,1.69E-05,0.636835903,0.281,0.197,0.544579053,1.5549152,,,
Nedd4l,0.00621134,0.630532392,0.644,0.648,1,1.54813619,,,
Gramd1b,0.008708402,0.61673363,0.546,0.558,1,1.533399517,,,
